icode,brand,name,discount,old_price,price,qty,scraped_at
14032453,Panasonic 國際牌,12公升雙變頻智能除濕機★獨家奶茶色,6折,19900,11999,1,2026-09-13 23:55:01
12914214,NIKE 耐吉,精選男女運動服飾 運動 健身 背心 (多款任選),51折,880,450,285,2026-09-13 23:55:01
14548538,MEDITHERAPY,光感精華,27折,3300,919,304,2026-09-13 23:55:01
15230014,石頭科技,F25 RT GEN 2小白鯊零纏繞洗地機,41折,16800,6999,6,2026-09-13 23:55:01
15437770,飲后,超孅飲6盒(15包/盒),37折,7680,2880,193,2026-09-13 23:55:01
9917329,LG,13KG蒸洗脫滾筒,64折,30900,19900,20,2026-09-13 23:55:01
3807260,驅塵氏,金鋼戰神拖把組,64折,1199,769,89,2026-09-13 23:55:01
14838357,HyperX,Cloud MIX™ Buds 2 雙模電競降噪真無線耳機(7D0A4AA),48折,4990,2399,98,2026-09-13 23:55:01
12232493,小兒利撒爾,小魚球咀嚼式軟膠囊2瓶,55折,3100,1725,44,2026-09-13 23:55:01
14974784,Philips 飛利浦,FIT3101S 飛利浦智發電登山機-小精靈,56折,29800,16800,28,2026-09-13 23:55:01
11906827,SIDIZ T50人體工學椅,SIDIZ T50人體工學椅,59折,14999,8999,3,2026-09-13 23:55:01
14815812,KLIM 克寧,官方直營 Super Kid 3號幼兒營養成長配方6罐,64折,3894,2499,118,2026-09-13 23:55:01
14794219,老爺酒店集團,2張套組★聯合住宿券,83折,7980,6650,74,2026-09-13 23:55:01
7253698,茶樹莊園,洗碗精補充包12入,29折,2388,699,68,2026-09-13 23:55:01
15275922,歐萊德,洗髮精買1000送600,41折,2670,1099,133,2026-09-13 23:55:01
13057141,戀家小舖,純棉枕套床包組,19折,4640,899,111,2026-09-13 23:55:01
15077437,dyson,RB05 Ai 掃拖機器人(熱活水洗地/自清潔),87折,24900,21900,74,2026-09-13 23:55:01
15506148,MON’S,輕盈雪紡背心(多款選),39折,1580,618,107,2026-09-13 23:55:01
14974250,HP 惠普,14吋Core 7高效輕薄首選,68折,34900,23999,9,2026-09-13 23:55:01
13211783,獅王,固齒佳Pro酵素牙膏10入,35折,2131,749,378,2026-09-13 23:55:01
