icode,brand,name,discount,old_price,price,qty,scraped_at
9861645,LG,CordZero？A9 Air濕拖無線吸塵器,41折,16900,6999,50,2026-09-19 00:03:01
15311086,RALPH LAUREN,大馬刺繡POLO衫,58折,3980,2319,117,2026-09-19 00:03:01
15277243,DJI,mo獨家!ROMO P旗艦掃地機,82折,34980,28888,49,2026-09-19 00:03:01
13374777,東芝,55型QLED Google TV,48折,28900,13900,30,2026-09-19 00:03:01
12694615,伊萊克斯,5公升觸控式氣炸鍋(E6AF1-520K),28折,5990,1688,183,2026-09-19 00:03:01
15670064,伊萊克斯,小室晴300 6L除濕機(ED0631WA),71折,6990,4990,99,2026-09-19 00:03:01
12863743,JVC,65型4K連網TV,49折,29999,14988,39,2026-09-19 00:03:01
8290101,Queen Chef,韓國不沾三鍋四件組28cm(炒+平+蓋+玉子燒鍋),18折,4980,899,100,2026-09-19 00:03:01
14434857,摩洛哥優油買100送200ml,摩洛哥優油買100送200ml,34折,5200,1818,200,2026-09-19 00:03:01
7049119,SLIM,雙人天絲乳膠記憶膠防蹣獨立筒床墊,1折,43500,4399,70,2026-09-19 00:03:01
13371170,美威鮭魚,煙燻鮭魚切片x6包組+30mo,75折,1194,899,346,2026-09-19 00:03:01
11132376,IRIS,日本直送富士山礦泉水500mlx48入,77折,1000,779,385,2026-09-19 00:03:01
10689278,SK-II,青春露330ml送90ml+面膜x3,54折,14174,7761,149,2026-09-19 00:03:01
15580936,日麗生,桐葉豐盈養髮液超值3入組,6折,4470,2685,91,2026-09-19 00:03:01
13785659,國際牌,奈米水離子吹風機-迷霧金(WNA9M),7折,6090,4290,73,2026-09-19 00:03:01
9177935,法國Staub,方形陶缽烤盤4+1件組,43折,2290,990,300,2026-09-19 00:03:01
15133831,+886,極野家 6開5插1A1C 30W 快充延長線,81折,799,649,300,2026-09-19 00:03:01
10075784,MarCella 瑪榭,7件/6件組★緊實包臀輕薄抗菌內褲,55折,1813,999,500,2026-09-19 00:03:01
15595656,PUMA,簡約百搭休閒運動鞋 運動鞋 小白鞋 (多款選),39折,2280,890,241,2026-09-19 00:03:01
12680367,Hermes 愛馬仕,mini POP H 精緻飾品(多款),57折,39900,22999,15,2026-09-19 00:03:01
15586878,PP 石墨烯,石墨烯粒線能量修復護腕2入(護手腕 媽媽手 滑鼠手),25折,7960,1999,100,2026-09-19 00:03:01
15054743,EatBLISS 益比喜,小晶晶金盞花葉黃素凍升級版汪汪隊限量版100入,4折,6900,2780,500,2026-09-19 00:03:01
6709689,Angel LaLa 天使娜拉,EX活顏膠原粉x8盒,25折,8640,2220,200,2026-09-19 00:03:01
15180439,AmaBios 亞馬生醫,MPE-311激孅粒現5盒(30粒/盒 獨家粒線體代謝科技),48折,7900,3840,200,2026-09-19 00:03:01
14285033,樂高,人偶扭蛋機21358,65折,6099,3999,339,2026-09-19 00:03:01
15609159,麥當勞,豬肉滿福堡+薯餅,66折,87,58,9,2026-09-19 00:03:01
7704454,紐頓,T22/T24無穀貓飼料5.4kg,55折,3450,1899,598,2026-09-19 00:03:01
10634467,包大人,瞬吸防漏 黏貼型紙褲(2箱),55折,3598,1998,500,2026-09-19 00:03:01
15370198,Apple,A+級福利品 iPhone 16 Pro 256G 6.3吋,83折,36006,29888,30,2026-09-19 00:03:01
15321467,Microsoft 微軟,Office 2024 家用 盒裝,79折,5690,4499,78,2026-09-19 00:03:01
14508638,春風,輕柔膚觸抽取100抽x72包,64折,1090,699,499,2026-09-19 00:03:01
