icode,brand,name,discount,old_price,price,qty,scraped_at
11914121,芭比波朗,維他命乳霜50mlx2,7折,5928,4200,195,2026-09-23 00:03:02
13913204,飛利浦,14.2L抗敏清淨除濕機-DE5306,64折,13990,8999,78,2026-09-23 00:03:02
14956241,TP-Link,Tapo C250可旋轉監視器,81折,1599,1299,77,2026-09-23 00:03:02
14611949,eminent 萬國通路,官方旗艦館 - 28吋 UNIVO 上掀式溜冰輪防爆拉鍊箱 KK98(共四色),7折,10880,7711,48,2026-09-23 00:03:02
12137812,ARIEL,4D抗菌洗衣球120顆,74折,1079,799,495,2026-09-23 00:03:02
4908380,統一LP33,健字號益生菌膠囊*4盒,62折,4800,2995,150,2026-09-23 00:03:02
14923512,ONEHOUSE附輪手提防水折疊購物車,ONEHOUSE附輪手提防水折疊購物車,41折,1499,618,417,2026-09-23 00:03:02
13027255,iHDoc,全能鎂(60粒/盒；3盒),43折,2970,1290,260,2026-09-23 00:03:02
15511094,大成,百威微醺燒烤派對9+1件組+50mo,37折,3180,1199,255,2026-09-23 00:03:02
13437415,DR.WU,超逆齡小黑瓶精華2入,5折,4400,2200,150,2026-09-23 00:03:02
15665433,Green 綠的寢飾,天絲床包枕套組,27折,1980,549,550,2026-09-23 00:03:02
13199007,LUX麗仕,髮的補給洗護髮3入組,47折,1275,611,600,2026-09-23 00:03:02
15645583,TOMMY HILFIGER,學院紳士POLO衫-多款可選,37折,3980,1499,38,2026-09-23 00:03:02
13658258,PAW PAW LAND 肉球世界,南極磷蝦大肉包34入,63折,2210,1399,88,2026-09-23 00:03:02
15669280,飛利浦,55吋Google TV,54折,32900,17999,50,2026-09-23 00:03:02
14591631,dyson,HD16溫控負離子吹風機(普魯士藍限定色),65折,16600,10900,148,2026-09-23 00:03:02
15622228,雨之情,2入組大大傘面簡約時尚自動傘,57折,1380,799,341,2026-09-23 00:03:02
15466148,OPPO,Reno16 (8G/256G),71折,24990,17990,30,2026-09-23 00:03:02
8290101,Queen Chef,韓國不沾三鍋四件組28cm(炒+平+蓋+玉子燒鍋),18折,4980,899,200,2026-09-23 00:03:02
15182453,MSI 微星,32型 VA 180Hz 2K 曲面電競螢幕,77折,6990,5390,35,2026-09-23 00:03:02
10541696,雅詩蘭黛,大容量小棕115mlx2,57折,17100,9900,100,2026-09-23 00:03:02
11150640,好奇,純水濕巾30包,65折,1560,1029,400,2026-09-23 00:03:02
14616656,關西六福莊,4人含早+六福村門票,49折,18000,8988,37,2026-09-23 00:03:02
15653766,Wacoal 華歌爾包色2件組 輕涼系列 空調涼感 透氣舒適記形軟鋼圈內衣(多色任選),Wacoal 華歌爾包色2件組 輕涼系列 空調涼感 透氣舒適記形軟鋼圈內衣(多色任選),37折,3960,1488,124,2026-09-23 00:03:02
15653504,科沃斯,獨家T90S PRO滾筒掃拖機器人,36折,54988,19999,45,2026-09-23 00:03:02
14184914,FILA,#韓韶禧代言款 男女運動鞋 休閒鞋 慢跑鞋 (多款選),4折,2480,999,300,2026-09-23 00:03:02
11468777,3M,L22免安裝三道式濾淨冷熱飲水機,57折,20900,12111,50,2026-09-23 00:03:02
15457201,THE VEGAN 樂維根,經典植物優蛋白 2入組 1KG/袋,6折,2160,1299,449,2026-09-23 00:03:02
11402824,麥香,300mlx3箱(共72入;任選紅茶/奶茶/綠茶),79折,720,569,550,2026-09-23 00:03:02
