icode,brand,name,discount,old_price,price,qty,scraped_at
12137812,ARIEL,4D抗菌洗衣球120顆,69折,1079,749,500,2026-09-08 18:03:01
15493441,TCL,65型MiniLED顯示器,75折,49990,37990,30,2026-09-08 18:03:01
15228145,UCC,職人冷萃浸泡式咖啡8g*10入*6盒組共60入,45折,999,459,565,2026-09-08 18:03:01
12746644,巴黎卡詩,粉漾頭皮精華90ml,58折,3760,2200,199,2026-09-08 18:03:01
12260589,COACH,經典LOGO手拿包/零錢包/證件夾(多款),77折,1676,1299,66,2026-09-08 18:03:01
15097603,蘭諾,衣物芳香豆補充4入,5折,1996,999,499,2026-09-08 18:03:01
9333331,朵舒純水柔濕巾(90抽×24包/箱/mo選),朵舒純水柔濕巾(90抽×24包/箱/mo選),64折,899,579,119,2026-09-08 18:03:01
8904357,達摩本草,美國專利山苦瓜胜月太10入組,41折,20000,8299,42,2026-09-08 18:03:01
13428312,桂格,高蛋白雙纖高鈣燕麥奶1000g×2罐,57折,1300,748,449,2026-09-08 18:03:01
7331344,福義軒,手工芝麻蛋捲4包,51折,2000,1030,300,2026-09-08 18:03:01
9285751,AVEDA,花植重鍵精華三件組+下單加贈300mo,68折,6000,4100,145,2026-09-08 18:03:01
14505050,OLAY,超紅瓶乳霜2入超值組,62折,3198,1999,249,2026-09-08 18:03:01
14842409,鼎泰豐,鳳梨酥禮盒10入X2盒,69折,1300,899,335,2026-09-08 18:03:01
14942665,ONEHOUSE格拉斯人體工學電腦椅,ONEHOUSE格拉斯人體工學電腦椅,41折,7800,3199,91,2026-09-08 18:03:01
15506513,巴黎萊雅,洗/護髮素任選3入,75折,1257,949,319,2026-09-08 18:03:01
9546458,Le Creuset,琺瑯鑄鐵鍋橢圓鍋23cm,28折,14280,3999,400,2026-09-08 18:03:01
15049532,營養師輕食,野獸黑馬卡 6入組,31折,6588,2086,189,2026-09-08 18:03:01
11060709,滿意寶寶,極上呵護黏貼紙尿褲M-XL(任選2箱組),73折,4598,3398,500,2026-09-08 18:03:01
7718839,汪喵星球,犬貓冷凍乾燥原肉零食260-300g,73折,1210,888,500,2026-09-08 18:03:01
15182453,MSI 微星,32型 VA 180Hz 2K 曲面電競螢幕,77折,6990,5390,30,2026-09-08 18:03:01
15557052,HP 惠普,獨家14吋R7高效辦公,65折,28900,18999,15,2026-09-08 18:03:01
14363733,奇美,8kg直立式洗衣機,65折,7490,4888,48,2026-09-08 18:03:01
13977808,漢堡王,買一送一★雙層火烤牛肉堡,5折,218,109,2,2026-09-08 18:03:01
13994054,iRobot,獨家!115 Combo掃拖機,69折,9999,6999,28,2026-09-08 18:03:01
15053548,宏裕行,黃金花枝蝦排3盒,67折,1488,999,309,2026-09-08 18:03:01
10329798,珈樂堤,C2全自動義式咖啡機,5折,13800,6990,49,2026-09-08 18:03:01
7370888,寢室安居,防水床包保潔墊,18折,3180,599,210,2026-09-08 18:03:01
12502190,高露潔,抗敏感牙膏12入,33折,2080,699,275,2026-09-08 18:03:01
