icode,brand,name,discount,old_price,price,qty,scraped_at
6686848,HERAN禾聯,無線手持吸塵器,47折,5688,2699,100,2026-09-13 18:03:02
15556161,未來美,獨家PDRN面膜100片組,24折,13100,3211,200,2026-09-13 18:03:02
15520609,東妮寢飾,100%精梳棉兩用被床包枕套組,25折,7960,1999,150,2026-09-13 18:03:02
14899787,mo select,台灣製316不鏽鋼防滑六角筷10雙,37折,2380,899,295,2026-09-13 18:03:02
14977973,杏輝醫藥,蓉憶記膠囊3入+白沙屯外出隨身藥盒,56折,10550,5980,98,2026-09-13 18:03:02
15381747,華碩,14吋Core 7輕薄筆電,89折,27999,24999,25,2026-09-13 18:03:02
15545598,饗食天堂,平日午餐/假日下午茶4張,97折,4084,3999,79,2026-09-13 18:03:02
13779822,Simply 新普利,超級夜酵素DX 100錠x3盒,36折,16800,6080,500,2026-09-13 18:03:02
14996773,PP 石墨烯,石墨烯能量護膝_2雙,46折,7980,3699,200,2026-09-13 18:03:02
2457428,yo-life,100%台灣製 鐵力士大型六層衣櫥組(鐵架/收納/櫃子/電器櫃/層架),36折,3280,1199,255,2026-09-13 18:03:02
9716103,惠而浦,10KG直立洗衣機,92折,7090,6590,59,2026-09-13 18:03:02
13598055,橘子工坊,天然洗衣球162顆,35折,2613,919,497,2026-09-13 18:03:02
15260404,科沃斯,mini2首款光彩全能掃拖機器人,61折,17999,10999,34,2026-09-13 18:03:02
13785659,國際牌,奈米水離子吹風機-迷霧金(WNA9M),7折,6090,4290,77,2026-09-13 18:03:02
14411766,安耐曬,金鑽防曬露NA 5X版x2入,47折,1900,899,246,2026-09-13 18:03:02
14779526,Sunny Hills 微熱山丘,鳳梨酥+蘋果酥禮盒,9折,690,625,350,2026-09-13 18:03:02
15527063,台達電子,多功能循環涼暖風扇-豪華300系列,61折,12000,7399,40,2026-09-13 18:03:02
11139929,來復易,活力褲/超薄褲/無痕褲S-XXL(2箱),65折,3678,2399,499,2026-09-13 18:03:02
15279457,京城之霜,超鳳凰抗老淡斑安瓶4盒組,23折,11920,2750,103,2026-09-13 18:03:02
15561920,Insta360,X6 8K全景運動相機-全能套裝(公司貨),99折,23991,23990,30,2026-09-13 18:03:02
13322151,歐舒丹,經典護手霜30ml4入組,59折,1680,999,300,2026-09-13 18:03:02
11961955,費爾先生,有機蘋果醋946mlx3瓶,55折,1977,1099,275,2026-09-13 18:03:02
14559430,台糖首款 專利微型抽脂眼袋霜x4瓶,台糖首款 專利微型抽脂眼袋霜x4瓶,38折,7200,2780,323,2026-09-13 18:03:02
