icode,brand,name,discount,old_price,price,qty,scraped_at
8037995,倍潔雅,花漾柔感150抽x84包,5折,1680,849,780,2026-09-09 14:03:01
7851422,MarCella 瑪榭,7件組★MIT無縫抗菌內褲-薄感中低腰,75折,1318,999,500,2026-09-09 14:03:01
9735781,Persil,深層酵解濃縮洗衣精6包,49折,1914,949,499,2026-09-09 14:03:01
15310281,TOMMY HILFIGER,修身機能POLO衫-多款任選,32折,3380,1099,177,2026-09-09 14:03:01
10311593,瑞康屋,黑魔法單柄平底鍋28cm,45折,8700,3999,75,2026-09-09 14:03:01
13224566,m2 美度,超能膠原飲/晚安飲 任選1箱(100包),43折,17250,7580,500,2026-09-09 14:03:01
15545597,饗食天堂,平日下午茶券4張,98折,3336,3280,394,2026-09-09 14:03:01
13062545,肌膚之鑰,光采無瑕妝前凝霜,57折,2100,1199,250,2026-09-09 14:03:01
15510507,NIKE 耐吉,FREE METCON 7 男女運動鞋 健身 重訓 慢跑 (多款選),52折,3800,1999,150,2026-09-09 14:03:01
15633791,星巴克,大杯那堤(兌換冰熱任選),75折,140,105,2,2026-09-09 14:03:01
13704397,湛盧咖啡,經典綜合濾掛咖啡2盒(共72包;中焙/深焙任選),82折,1446,1199,164,2026-09-09 14:03:01
14591631,dyson 戴森,HD16 Supersonic Nural™ 全新一代 吹風機 溫控 負離子(普魯士藍限定色),66折,16600,10999,30,2026-09-09 14:03:01
14175260,法國皇家,理想體態貓飼料15kg,72折,4550,3299,500,2026-09-09 14:03:01
14450650,Apple,iPhone 17 Pro Max(256G/6.9吋),93折,45400,42400,40,2026-09-09 14:03:01
10362698,花王,柔舒蒸氣眼罩 72入,55折,2340,1299,230,2026-09-09 14:03:01
14982663,OLAY小白瓶美白精華 3入,OLAY小白瓶美白精華 3入,38折,4137,1611,274,2026-09-09 14:03:01
14130618,達摩本草,ABC PRO+雙向調節益生菌10入組300包,39折,19000,7499,59,2026-09-09 14:03:01
8938732,光泉,全脂保久乳200mlx2箱(共48入),79折,999,799,389,2026-09-09 14:03:01
10777034,聖萊西,金貓罐170g*24入,44折,1845,829,1,2026-09-09 14:03:01
15230014,石頭科技,F25 RT GEN 2小白鯊零纏繞洗地機,41折,16800,6999,5,2026-09-09 14:03:01
12836521,日立,7-9坪一級冷暖空調,74折,46190,34590,6,2026-09-09 14:03:01
15409887,華碩,14吋Ultra 7輕薄32G,93折,44999,41999,20,2026-09-09 14:03:01
11855344,FAMMIX 菲米斯,SAFER-2 六合一把手式電子鎖,63折,13890,8799,50,2026-09-09 14:03:01
15090962,Samsung 三星,Galaxy A57(12G/256G),77折,19490,15190,29,2026-09-09 14:03:01
15543195,技嘉,16吋Ryzen 7 RTX5050大電池電競,8折,49900,39999,15,2026-09-09 14:03:01
14877884,KIPLING,猴子包聯慶限量款★大容量後背包 牛角包 輕巧實用旅行收納 手提包 側/肩/斜背包(58款選),36折,5480,1999,199,2026-09-09 14:03:01
12982769,亞培,任選-葡勝納菁選糖尿病營養品-原味+纖維/香草口味 200ml x24入 x2箱,85折,9000,7650,200,2026-09-09 14:03:01
8649334,DEPE德邁國際電腦工學椅,DEPE德邁國際電腦工學椅,59折,4200,2499,116,2026-09-09 14:03:01
15645484,Foodcycler,廚餘大師Pro＋歌林mini手持風扇,76折,15279,11680,100,2026-09-09 14:03:01
9581913,虎牌,買1送1彈蓋保溫瓶500+600ml,28折,3480,999,150,2026-09-09 14:03:01
11246023,滿意寶寶,寶可夢晚安褲L-XXXL(任選2箱組),79折,2514,1998,498,2026-09-09 14:03:01
11672034,義美,任選花東種穀米1.5kg*4包(糙米/芋香米/珍珠Q米/胚芽米),66折,752,499,528,2026-09-09 14:03:01
15236172,舒潔,熱銷霸王抽取110抽x60包x2箱,5折,2998,1510,342,2026-09-09 14:03:01
11724005,ONEHOUSE五開門折疊收納箱4入,ONEHOUSE五開門折疊收納箱4入,45折,3300,1499,200,2026-09-09 14:03:01
13799375,Simply 新普利,超級夜酵素DX 100顆(x2盒),36折,11200,4099,500,2026-09-09 14:03:01
15505041,PONY EFFECT,水透光妝前防護乳50g 2入組,5折,1900,950,320,2026-09-09 14:03:01
15477277,巴黎萊雅,紫熨斗撫紋眼霜2入,63折,2678,1688,199,2026-09-09 14:03:01
13913204,飛利浦,14.2L抗敏清淨除濕機-DE5306,64折,13990,8999,48,2026-09-09 14:03:01
14373966,田食原,加拿大冷凍藍莓4包(共2kg),42折,2000,849,83,2026-09-09 14:03:01
12501528,SWAROVSKI 施華洛世奇,官方直營 Remix/Bella V/Dextera 手鏈/耳環(4款任選),64折,2650,1699,196,2026-09-09 14:03:01
13954694,NIKE 耐吉,PEGASUS 41 小飛馬 男女運動鞋 慢跑鞋 GTX 防水 (多款任選),49折,3800,1899,149,2026-09-09 14:03:01
14920754,髮的食譜,洗護髮3入組★全新上市,58折,1287,749,599,2026-09-09 14:03:01
