icode,brand,name,discount,old_price,price,qty,scraped_at
15454099,Columbia,男女緩震越野跑鞋 (多款任選),48折,5980,2888,98,2026-09-06 21:55:02
14338617,大研生醫,EPA 1200 頂級魚油軟膠囊8入(90粒/入),36折,20160,7350,289,2026-09-06 21:55:02
11074315,妮維雅,精華凝乳3入,41折,1499,629,345,2026-09-06 21:55:02
15175989,營養師輕食,台灣01益生菌 5入組(一入30包),65折,10000,6595,88,2026-09-06 21:55:02
15248937,雅詩蘭黛,小棕瓶100送100ml,25折,15800,4011,131,2026-09-06 21:55:02
14109124,mo select,加厚型嬰兒柔濕巾附蓋80抽*24入(台灣製、保濕升級),47折,1750,839,84,2026-09-06 21:55:02
15605632,Shark,LC751自動集塵智能無線吸塵器,8折,19900,15999,49,2026-09-06 21:55:02
15479351,石頭科技,Qrevo Edge 2 Flow搖滾天王-清潔組,42折,59999,25499,46,2026-09-06 21:55:02
14876385,Samsung 三星,Galaxy Tab S10 FE 10.9吋 WiFi/8G/128G X520 平板電腦,68折,17490,11900,5,2026-09-06 21:55:02
14740370,Apple,AirPods Pro 3,88折,7890,6999,32,2026-09-06 21:55:02
14559449,FL 生活+,5開門收納箱三層款,44折,5960,2680,88,2026-09-06 21:55:02
15506524,Acer,送包鼠★14吋Ultra 5 AI浮光銀,84折,32900,27900,14,2026-09-06 21:55:02
11304485,台灣森永,威德in果凍4盒,59折,1008,599,284,2026-09-06 21:55:02
13153197,金安德森,300織60支天絲床包組,0.8折,13000,1111,250,2026-09-06 21:55:02
12634515,SEBAMED,潔膚露2入,34折,2040,711,348,2026-09-06 21:55:02
13207382,聲寶,13KG變頻洗衣機,53折,16900,8999,20,2026-09-06 21:55:02
13175380,小米,米家床頭燈-白色,8折,929,749,118,2026-09-06 21:55:02
14154602,Teamson,奇幻水晶鑽石磁力片車子豪華組,77折,1090,849,117,2026-09-06 21:55:02
14235519,iloom 怡倫家居 雙人床架,iloom 怡倫家居 雙人床架,87折,24990,21990,10,2026-09-06 21:55:02
11135282,台灣三洋,4-6坪一級變頻冷暖空調,7折,23890,16900,11,2026-09-06 21:55:02
10218640,NOW Foods,洋車前子殼粉2瓶組(340g/瓶),37折,1980,749,177,2026-09-06 21:55:02
15559553,salomon,XT-EVR 休閒鞋,7折,4280,2999,111,2026-09-06 21:55:02
15563601,海霸王,懷念料理極品十人桌菜,63折,5445,3450,79,2026-09-06 21:55:02
7253698,茶樹莊園,蔬果食器洗碗精補包12入,29折,2388,699,82,2026-09-06 21:55:02
13840692,來復易,防漏安心復健褲S-XL (2箱),62折,3678,2298,963,2026-09-06 21:55:02
14012033,老農手摘,桑葚濃縮果粒汁600gx4瓶,71折,880,630,435,2026-09-06 21:55:02
15220583,威瑪舒培,旁優力共100粒,56折,8900,4999,51,2026-09-06 21:55:02
13308316,COACH,官方直營 ROWAN/BRYNN 斜背包/托特包-多款,64折,9500,6099,40,2026-09-06 21:55:02
10372280,大研生醫,視易適葉黃素6入組,4折,11880,4850,287,2026-09-06 21:55:02
12980084,珈樂堤,Barista A1+全自動義式咖啡機,39折,19800,7888,45,2026-09-06 21:55:02
15518527,MSI 微星,15.6吋i7 RTX4050,82折,43900,35999,18,2026-09-06 21:55:02
15585520,MIZUNO 美津濃,網路獨家款 吸汗速乾 短袖T恤 32TAD510XXL（任選一件）,55折,880,488,530,2026-09-06 21:55:02
10644244,NEW BALANCE,2002R運動鞋/復古鞋_奶油白,45折,4880,2199,164,2026-09-06 21:55:02
9023352,MITSUBISHI 三菱電機,日本製浴室暖風乾燥機,64折,21000,13488,97,2026-09-06 21:55:02
