icode,brand,name,discount,old_price,price,qty,scraped_at
15185342,MAJOR MADE,日常減壓格紋雙拉鍊胸包(斜背包/胸包/防水包),64折,1390,890,158,2026-09-12 00:03:01
10635418,葡萄王,認證樟芝王菌絲體膠囊X8瓶 共480粒(陳志強推薦 GABA 芝麻素 幫助入睡 牛樟芝),49折,10800,5299,123,2026-09-12 00:03:01
9435817,清秀佳人,贈濕式衛生紙★純棉免洗內褲-多件組,65折,820,540,397,2026-09-12 00:03:01
11663033,dyson,V12 TC強勁輕量智慧無線吸塵器(雙主吸頭),71折,24900,17900,149,2026-09-12 00:03:01
11101628,LAC 利維喜升級版優鎂鈣粉Plus-檸檬口味x5盒組(共150包),LAC 利維喜升級版優鎂鈣粉Plus-檸檬口味x5盒組(共150包),49折,6000,2990,121,2026-09-12 00:03:01
12601819,Suntory 三得利,魚油 DHA＆EPA+芝麻明E 120顆x3罐組(DHA&EPA、芝麻明、維生素E、維生素D),78折,6300,4914,120,2026-09-12 00:03:01
14761090,BRITA,瞬熱冰溫熱開飲機13芯組,44折,31650,14119,28,2026-09-12 00:03:01
15625107,白蘭氏,養蔘飲8盒 (買一送一共16盒),5折,7328,3664,98,2026-09-12 00:03:01
12742602,聯碩,3-5坪一級變頻冷暖空調,53折,25900,13900,18,2026-09-12 00:03:01
11505028,LONGCHAMP,Le Pliage Xtra M Hobo半月形單肩包(多色),78折,21700,16999,18,2026-09-12 00:03:01
13699298,鍋寶,鮮盾可微波保鮮盒6件組,3折,3680,1111,272,2026-09-12 00:03:01
11986306,Munchee貪貪,機能主食罐24入,55折,1800,999,58,2026-09-12 00:03:01
13027255,iHDoc,全能鎂(60粒/盒；3盒),4折,2970,1190,260,2026-09-12 00:03:01
10266627,Home Dr.,蔓越莓呵護飲x10盒(10ml/包*15包),2折,10800,2160,121,2026-09-12 00:03:01
15321467,Microsoft 微軟,Office2024 家用版 盒裝,79折,5690,4499,78,2026-09-12 00:03:01
14415176,象印,買1送1彈蓋花漾保溫杯480ml,33折,3600,1188,150,2026-09-12 00:03:01
11105043,GJS 金敬順黃金9999金條 元寶 金豆 多選款(金重:1.00錢),GJS 金敬順黃金9999金條 元寶 金豆 多選款(金重:1.00錢),92折,20188,18688,91,2026-09-12 00:03:01
15285666,ADAM 亞果元素,Hub SE10十合一多功能集線器,49折,1790,888,200,2026-09-12 00:03:01
8531746,朵舒,momoco舒適柔韌150抽x80包,47折,1700,799,499,2026-09-12 00:03:01
7763758,包大人,瞬吸防漏 黏貼型紙褲,55折,1799,999,1,2026-09-12 00:03:01
13344416,資生堂國際櫃,百優乳霜75mlx2入,35折,7200,2580,300,2026-09-12 00:03:01
8795232,時光永恆,玻尿酸精華液 240ml,41折,1920,799,224,2026-09-12 00:03:01
11103660,每朝健康,無糖綠茶650mlx2箱(共48入),58折,1872,1099,300,2026-09-12 00:03:01
14047011,adidas 愛迪達,DURAMO SL 2 透氣運動鞋 跑鞋 慢跑鞋,43折,2490,1090,200,2026-09-12 00:03:01
11929493,國際牌,高滲透奈米水離子吹風機-NA0J白,64折,10900,6990,77,2026-09-12 00:03:01
7266941,鮮綠生活,台南XL超大片去刺虱目魚肚(220g±10%/片 共7片),37折,2790,1039,300,2026-09-12 00:03:01
13215599,德麗莎,特級初榨橄欖油750ml*3入(可生飲/出廠酸價0.5),5折,2145,1088,276,2026-09-12 00:03:01
8143213,LG,寵物版循環空氣清淨機一代-單層,48折,26800,12900,49,2026-09-12 00:03:01
14290077,American Explorer 美國探險家,30吋 上掀行李箱 TSA海關鎖 前開式 可擴充 PC材質 雙排輪 CF62 旅行箱,38折,4880,1875,444,2026-09-12 00:03:01
13028656,烏石港OA/凱渡酒店,聯合住宿券,48折,7260,3499,139,2026-09-12 00:03:01
15520096,Apple,2026 iPad Air M4晶片/11吋/WiFi/256G,91折,30250,27799,29,2026-09-12 00:03:01
11660056,Baicycle,S3 小白電動折疊腳踏車,65折,19800,12999,22,2026-09-12 00:03:01
14201390,NEOFLAM,Cappu卡布系列陶瓷塗層炒鍋30公分+玻璃蓋,17折,6150,1099,700,2026-09-12 00:03:01
13233302,凡士林,精華凝乳3入,44折,1197,535,248,2026-09-12 00:03:01
