icode,brand,name,discount,old_price,price,qty,scraped_at
13305722,Raintect,撞色雙拉鍊速穿雨衣,26折,1499,399,775,2026-09-14 09:00:02
15609452,POCO,官方旗艦館 POCO F9 Ultra 6.9 吋 5G(16G/512G/Snapdragon 8 Elite Gen 5 處理器/主相機2億畫素,89折,29999,26999,36,2026-09-14 09:00:02
15017413,國際牌,2-3坪一級變頻冷專空調,83折,22200,18600,20,2026-09-14 09:00:02
15380699,dyson,HD17精準造型輕量吹風機(粉霧玫瑰),65折,16600,10900,60,2026-09-14 09:00:02
12249079,3ZeBra 三隻斑馬,好肩力｜斜方肌肩頸按摩器,67折,2980,1999,141,2026-09-14 09:00:02
12238976,昔馬,黑夜騎士電動刮鬍刀禮盒,83折,4280,3580,49,2026-09-14 09:00:02
8766442,飛利浦,LED化妝鏡燈,84折,1899,1599,77,2026-09-14 09:00:02
8043545,虎牌,買1送1超輕量彈蓋保溫杯500ml,84折,1188,999,192,2026-09-14 09:00:02
9738593,寶媽咪,防水壁癌修復超值套組,59折,1499,899,45,2026-09-14 09:00:02
14856095,Sunny Hills 微熱山丘,鳳梨酥禮盒2盒,81折,1220,999,229,2026-09-14 09:00:02
13912279,Tree Top 樹頂,100%純蘋果汁200mlx2箱(共48入),55折,1200,669,417,2026-09-14 09:00:02
6911303,優鮮配,中段厚切鮭魚6片(約420g/片),38折,2980,1150,252,2026-09-14 09:00:02
13437415,DR.WU,超逆齡再生精華經典版,5折,4400,2200,193,2026-09-14 09:00:02
11275753,海洋拉娜,經典乳霜60ml,36折,13300,4818,89,2026-09-14 09:00:02
14217313,OLAY,水光小白瓶30ml-2入,57折,2398,1379,284,2026-09-14 09:00:02
15211198,CLARINS,克蘭詩 黃金雙萃精華 75ml,53折,5800,3099,141,2026-09-14 09:00:02
12831408,MarCella 瑪榭,任選3件★集中美胸無鋼圈內衣,6折,2397,1450,370,2026-09-14 09:00:02
15317802,GAP,法式毛圈布七分袖T恤-多色可選,37折,1499,569,343,2026-09-14 09:00:02
10929390,COACH,斜背包/肩背包/兩用包(多款),96折,4980,4788,46,2026-09-14 09:00:02
13253722,DIADORA,防潑水越野健走鞋(男女任選),56折,1580,899,294,2026-09-14 09:00:02
12956830,Deseno 笛森諾,尊爵傳奇V-29吋前開式行李箱/拉鍊箱/可擴充(多色任選-建議加購專屬箱套),45折,10320,4699,146,2026-09-14 09:00:02
14587016,WEIDER 威德益生菌x2盒(3gx90包/盒)(美式賣場/益生菌順暢/酵素),WEIDER 威德益生菌x2盒(3gx90包/盒)(美式賣場/益生菌順暢/酵素),81折,2200,1799,175,2026-09-14 09:00:02
8133412,大研生醫,德國頂級魚油5入組(60粒/入.陳美鳳&權威醫生共同推薦),86折,4699,4050,1,2026-09-14 09:00:02
10536422,QUAKER 桂格,無糖養氣人蔘72入,76折,4320,3298,93,2026-09-14 09:00:02
15609164,麥當勞,雙人超值套餐,72折,344,249,1,2026-09-14 09:00:02
7040002,白鴿,抗菌洗衣精6包x2箱,54折,2376,1299,392,2026-09-14 09:00:02
13191068,好奇,小森林新生兒超厚濕巾12包,78折,829,649,95,2026-09-14 09:00:02
6993762,優格,經典貓飼料13.6kg,55折,3060,1711,376,2026-09-14 09:00:02
15576305,犀牛盾,i18Clear防摔磁吸殼,92折,1280,1180,796,2026-09-14 09:00:02
15360873,EPSON,舊換新限定L3550三合一wifi連供★超低列印成本,79折,7790,6221,30,2026-09-14 09:00:02
13282310,聯碩,32型護眼低藍光液晶TV,5折,5990,2999,25,2026-09-14 09:00:02
