icode,brand,name,discount,old_price,price,qty,scraped_at
14917015,好好生醫,燕窩酸益生菌8入組,75折,10240,7699,45,2026-08-29 12:30:01
15394907,必勝客,13吋大比薩(10選2),29折,1320,389,593,2026-08-29 12:30:01
8596843,AVEDA,純香/迷迭薄荷洗髮精1L,39折,2800,1111,215,2026-08-29 12:30:01
10116136,倍潔雅,舒感柔韌150抽x70包,52折,1350,709,434,2026-08-29 12:30:01
15179255,芝初,高鈣黑芝麻粉380gx4罐 (限量花卉版),62折,1596,999,165,2026-08-29 12:30:01
9488505,SK-II,青春露330ml,54折,8990,4899,301,2026-08-29 12:30:01
6859685,古寶無患子,育髮秘方洗髮精任4入,41折,1196,499,552,2026-08-29 12:30:01
12490561,家樂氏,早餐麥片纖穀脆任選x4包,57折,1100,629,407,2026-08-29 12:30:01
15610211,Samsung 三星,Galaxy S26+ (12G/256G),81折,37900,30900,30,2026-08-29 12:30:01
15537869,正佳珠寶,蜜蠟琥珀輕奢設計項鍊手鍊任選,0.6折,12800,799,218,2026-08-29 12:30:01
15224622,UNDER ARMOUR,UA 男鞋 女鞋 Charged Rogue 5 SE 慢跑鞋 運動鞋,35折,3080,1080,925,2026-08-29 12:30:01
9126145,中小學生必讀科學常備用書（全套四冊）,中小學生必讀科學常備用書（全套四冊）,55折,1920,1064,42,2026-08-29 12:30:01
15119015,樂敦,V游離型葉黃素複方軟膠囊 120粒*2入,72折,3596,2599,133,2026-08-29 12:30:01
15154608,COVERNAT,經典Logo短袖兩件組(男女/多色),54折,1490,811,139,2026-08-29 12:30:01
14545232,柏萊富,特調犬糧24磅,67折,3238,2199,115,2026-08-29 12:30:01
6467970,TiANN 鈦安,萬用鈦砧板 大款,7折,2300,1619,88,2026-08-29 12:30:01
11066682,得意的一天,100%葵花油2Lx6瓶(任選超值好禮),68折,2014,1374,229,2026-08-29 12:30:01
8133412,大研生醫,德國頂級魚油5入組(60粒/入),97折,4199,4099,139,2026-08-29 12:30:01
14001111,Philips 飛利浦,27型 IPS 4K美型螢幕,48折,8288,3988,19,2026-08-29 12:30:01
13095737,ONE HOUSE小鋼炮穩固免安裝秒收折疊床,ONE HOUSE小鋼炮穩固免安裝秒收折疊床,25折,2600,659,175,2026-08-29 12:30:01
15352987,dyson,V10強勁雙錐無纏結吸塵器(毛髮剋星),88折,16900,14900,150,2026-08-29 12:30:01
15440242,飛利浦,43型4K智慧顯示器,52折,16990,8888,40,2026-08-29 12:30:01
15227524,昌兒學畫練字機,昌兒學畫練字機,5折,1980,990,289,2026-08-29 12:30:01
8333154,3M,S301櫥下型生飲三道式淨水器特惠組(S004+樹脂軟水+PP三效整合/安裝),63折,14440,9111,78,2026-08-29 12:30:01
15036280,SKINTIFIC,無瑕水光粉氣墊,66折,599,399,194,2026-08-29 12:30:01
13799375,Simply 新普利,超級夜酵素DX 100顆(x2盒),37折,11200,4180,498,2026-08-29 12:30:01
11467659,收藏家,125公升電子防潮箱 (防潮防霉/除溼/收納),0.3折,149000,5399,29,2026-08-29 12:30:01
9951817,小潘,鳳凰酥12入x2盒(不附提袋),76折,990,759,371,2026-08-29 12:30:01
10074636,飛利浦,奈米級空氣清淨機-白小奈,42折,13990,5999,56,2026-08-29 12:30:01
15292474,凱撒飯店聯合券,4館通用餐飲券,47折,1738,818,343,2026-08-29 12:30:01
15406670,BRITA,純淨濾水壺組(1壺13芯),48折,5990,2888,97,2026-08-29 12:30:01
15349994,肌膚之鑰,潔膚皂 125ml★兩件贈88mo,55折,2000,1111,185,2026-08-29 12:30:01
14508638,春風,輕柔膚觸抽取100抽x72包,64折,1090,699,455,2026-08-29 12:30:01
9688786,Kotex 靠得住,晚安好眠褲/日用懶人褲 M-XL(多款選),39折,1599,639,1,2026-08-29 12:30:01
