icode,brand,name,discount,old_price,price,qty,scraped_at
15380716,曼黛瑪璉,3件組-包覆提托經典內衣,24折,5040,1250,265,2026-09-03 13:55:01
8013804,飛利浦,全自動義式咖啡機(EP2220),28折,34900,9999,94,2026-09-03 13:55:01
9418416,BLACKMORES 澳佳寶,迷你濃縮魚油 3入,51折,5097,2618,174,2026-09-03 13:55:01
10013625,倩碧,水磁場保濕凝膠75送50ml,9折,2100,1900,189,2026-09-03 13:55:01
15565407,周大福,網路限定 9999黃金金豆 1公克,85折,6402,5499,29,2026-09-03 13:55:01
14032453,Panasonic 國際牌,12公升雙變頻智能除濕機★獨家奶茶色,6折,19900,11999,14,2026-09-03 13:55:01
11405576,雨沐HOOMUA,經典前開式雨衣防滲水升級版,4折,990,399,702,2026-09-03 13:55:01
13799375,Simply 新普利,超級夜酵素DX 100顆(x2盒),36折,11200,4099,484,2026-09-03 13:55:01
14951833,森歐黎漾,沙龍級洗髮精任選二入組,45折,3600,1649,488,2026-09-03 13:55:01
14233533,法國皇家,貓餐包85g*24包,44折,2114,939,194,2026-09-03 13:55:01
15609023,頂呱呱,雞脖子買1送1(共計2份),5折,170,85,3,2026-09-03 13:55:01
11911911,大同,10人份電鍋-瑰蜜粉,78折,3290,2590,66,2026-09-03 13:55:01
15033477,HP 惠普,14吋R7獨家,61折,30900,18999,16,2026-09-03 13:55:01
15119015,樂敦,V游離型葉黃素複方軟膠囊 120粒*2入,72折,3596,2599,103,2026-09-03 13:55:01
10727456,初/中/高級本,行動學習新版套書,65折,1887,1245,17,2026-09-03 13:55:01
8047529,寶拉珍選,2%水楊酸身體乳3入,61折,3240,1990,374,2026-09-03 13:55:01
14542275,歌林,雙電壓旅行折疊鍋,35折,2480,888,13,2026-09-03 13:55:01
13181394,白蘭,買2送1★4X洗衣球162顆,44折,1557,699,294,2026-09-03 13:55:01
7231980,FL 生活+,自動掀蓋鞋盒8入組,19折,7800,1499,147,2026-09-03 13:55:01
7002382,MOS摩斯漢堡,日式咖哩包18入,55折,1620,899,295,2026-09-03 13:55:01
14902093,CyberCycle,蜻蜓迷你折疊電輔車,5折,19800,9988,18,2026-09-03 13:55:01
14254074,adidas 愛迪達,VL COURT 復古休閒鞋 運動鞋 男鞋/女鞋,43折,2290,999,225,2026-09-03 13:55:01
14148896,adidas 愛迪達,防曬連帽外套 抗UV 薄外套 寬鬆 女款(多款任選),47折,2290,1090,264,2026-09-03 13:55:01
15307428,Owala,彈蓋+可拆式吸管運動水壺740ml,66折,899,599,0,2026-09-03 13:55:01
15279755,海爾,16L智能恆溫熱水器,59折,16900,9999,39,2026-09-03 13:55:01
11246023,滿意寶寶,寶可夢晚安褲L-XXXL(任選2箱組),78折,2514,1978,437,2026-09-03 13:55:01
13581205,豪德寺,招財貓日式150抽x80包,64折,1199,769,231,2026-09-03 13:55:01
13815875,法國Staub,圓形琺瑯鑄鐵深鍋20cm,57折,8750,4999,57,2026-09-03 13:55:01
13704397,湛盧咖啡,經典綜合濾掛咖啡2盒(共72包;中焙/深焙任選),82折,1446,1199,180,2026-09-03 13:55:01
14824428,NINE WEST,免仟元↘斜背包/肩背包/托特包(多款),3折,3280,999,233,2026-09-03 13:55:01
13986702,Sodastream,時尚風自動扣瓶氣泡水機,39折,6500,2580,93,2026-09-03 13:55:01
15087578,Gelovery Gift,北海道十勝生乳捲2條,45折,1100,499,536,2026-09-03 13:55:01
12009327,FAMMIX 菲米斯,SAFER-P1六合一把手式電子鎖,58折,16990,9899,29,2026-09-03 13:55:01
10579121,日本味王,強效蔓越莓口嚼錠30粒x10盒,46折,3000,1380,249,2026-09-03 13:55:01
15553788,Google,Pixel 11 Pro 512G,91折,44990,40990,18,2026-09-03 13:55:01
10362698,花王,柔舒蒸氣眼罩 72入,55折,2340,1299,162,2026-09-03 13:55:01
