icode,brand,name,discount,old_price,price,qty,scraped_at
12504165,Segway,電動滑板車E2 Pro,68折,22800,15599,19,2026-09-19 20:00:02
13628080,BLACK HAMMER,保溫吸管杯860ml兩入,39折,2500,990,289,2026-09-19 20:00:02
14175117,法國皇家,泌尿保健貓飼料10KG,68折,4249,2899,434,2026-09-19 20:00:02
14928146,夏普,457L左右開五門一級冰箱,74折,53900,39900,49,2026-09-19 20:00:02
13289938,麗克特,無線萬用調理機,74折,3990,2980,187,2026-09-19 20:00:02
10634467,包大人,瞬吸防漏 黏貼型紙褲(2箱),55折,3598,1998,423,2026-09-19 20:00:02
15694544,Apple,iPhone 18 Pro(256G/6.3吋),99折,44901,44900,1,2026-09-19 20:00:02
10343393,元大珠寶,黃金一錢金塊金條 十三選一(獨家與白沙屯媽祖授權聯名),95折,19388,18588,75,2026-09-19 20:00:02
15462382,Apple,2025 iPad 11 A16/11吋/WiFi/128G 平板電腦(三折筆槽殼+鋼化保貼組),92折,15590,14415,19,2026-09-19 20:00:02
15401637,契爾氏,金盞花植物精華化妝水,37折,6002,2226,121,2026-09-19 20:00:02
12694615,伊萊克斯,5公升觸控式氣炸鍋(E6AF1-520K),28折,5990,1688,185,2026-09-19 20:00:02
8037995,倍潔雅,花漾柔感抽取式衛生紙PEFC(150抽x84包/箱),5折,1680,849,313,2026-09-19 20:00:02
15689827,星巴克,大杯美式咖啡(冰/熱),77折,115,89,3,2026-09-19 20:00:02
13750528,Olitalia 奧利塔,純橄欖油禮盒組6+1瓶,73折,3960,2928,135,2026-09-19 20:00:02
7730773,日本Arnest,鑽石極輕平底不沾深炒鍋28cm,17折,4980,888,286,2026-09-19 20:00:02
14107740,幫寶適,一級幫散熱拉拉褲/黏貼尿布5箱,76折,7145,5495,495,2026-09-19 20:00:02
13708985,C&F香研所,花園孚日系香氛精油擴香200ml三入,29折,2370,699,75,2026-09-19 20:00:02
10644590,Canon,CP1500高質感相印機組★婚禮小卡/手帳/攝影推薦,89折,7330,6590,88,2026-09-19 20:00:02
14897113,Pringles 品客,任選洋芋片12入組,74折,708,529,578,2026-09-19 20:00:02
15634855,LODGE,漫遊旅行家系列 美製雙耳圓形鑄鐵煎鍋27cm,3折,4200,1299,69,2026-09-19 20:00:02
9581913,虎牌,買1送1彈蓋保溫瓶500+600ml,28折,3480,999,187,2026-09-19 20:00:02
15497911,WD-40,除銹潤滑劑2入+去膠劑,53折,990,529,566,2026-09-19 20:00:02
15679724,Gelovery Gift,北海道生乳捲4條,78折,1280,999,294,2026-09-19 20:00:02
14762856,伊萊克斯,700系列極淨塔輕量濕拖吸塵器,5折,21900,11111,29,2026-09-19 20:00:02
14984516,TAIGA 大河,26公升雙變頻3合1清淨除濕機 CB1175,41折,23900,9999,45,2026-09-19 20:00:02
15279755,海爾,16L智能恆溫熱水器,59折,16900,9999,45,2026-09-19 20:00:02
11177740,真豐巢,100%台灣純蜂蜜3kg,57折,1400,799,327,2026-09-19 20:00:02
9143638,資生堂國際櫃,百優乳霜買50送50ml★加贈200mo,41折,5600,2320,288,2026-09-19 20:00:02
15422941,蘭蔻,超極限肌因抗皺筆20ML,7折,4213,2950,67,2026-09-19 20:00:02
9316878,京城之霜,60植萃十全全能乳4入組,29折,10200,2990,95,2026-09-19 20:00:02
15618203,PUMA,Softride系列慢跑運動鞋 (多款選),37折,2680,999,237,2026-09-19 20:00:02
10681202,SWAROVSKI 施華洛世奇,官方直營 Only/Una Angelic 白月光手鍊 /Magic小天使 手鏈/耳釘(情人節禮物),57折,3490,1999,114,2026-09-19 20:00:02
10098442,HEALTHPIT,WALKINGPAD 全折疊智跑機 HT-235,5折,29800,14999,10,2026-09-19 20:00:02
7964168,AOTTO,豪華大全配15件組不鏽鋼烤肉架★附收納袋,41折,1980,829,335,2026-09-19 20:00:02
4262303,德國 好立善,EUREYE全方位葉黃素複方軟膠囊(30粒*8盒),37折,4000,1499,225,2026-09-19 20:00:02
14977973,杏輝醫藥,蓉憶記膠囊3入+白沙屯外出隨身藥盒,56折,10550,5980,90,2026-09-19 20:00:02
9794510,淨毒五郎,碗盤清潔劑三入,42折,2700,1149,342,2026-09-19 20:00:02
9927579,Munchee貪貪,機能主食罐24入,55折,1800,999,216,2026-09-19 20:00:02
14740370,Apple,AirPods Pro 3,88折,7890,6999,46,2026-09-19 20:00:02
