icode,brand,name,discount,old_price,price,qty,scraped_at
15137218,華碩,15.6吋Core5輕薄16G,79折,24999,19999,0,2026-09-01 06:55:01
4908380,統一LP33,健字號益生菌膠囊*4盒,62折,4800,2995,121,2026-09-01 06:55:01
7679325,船井burner倍熱,極纖錠獨家增量版4盒+夜孅2袋,27折,16120,4499,55,2026-09-01 06:55:01
15289644,好來,超氟清新牙膏8入,41折,1216,499,96,2026-09-01 06:55:01
15479611,Apple,2025 iPad 11 A16/11吋/WiFi/256G,91折,19090,17556,28,2026-09-01 06:55:01
11593256,日立,4-5坪一級變頻冷暖空調,77折,30590,23590,1,2026-09-01 06:55:01
6609184,金車,CrystalValley礦沛氣泡水585mlx72入,48折,1800,864,303,2026-09-01 06:55:01
12137812,ARIEL,4D抗菌洗衣球120顆,74折,1079,799,349,2026-09-01 06:55:01
15609159,麥當勞,豬肉滿福堡+薯餅,66折,87,58,4,2026-09-01 06:55:01
15143552,ASUS,i7十核RTX5050電競★升32G,82折,51990,42888,19,2026-09-01 06:55:01
11105043,GJS 金敬順黃金9999金條 元寶 金豆 多選款(金重:1.00錢),GJS 金敬順黃金9999金條 元寶 金豆 多選款(金重:1.00錢),95折,20088,19088,145,2026-09-01 06:55:01
9024179,甜露露,華盛頓9.5R櫻桃2kg,55折,1560,869,406,2026-09-01 06:55:01
11301510,SK-II,青春露330ml*2,52折,17980,9499,93,2026-09-01 06:55:01
14590061,三星,65型Neo QLED顯示器,65折,49900,32900,23,2026-09-01 06:55:01
10777034,聖萊西,金貓罐170g*24入,43折,1845,799,712,2026-09-01 06:55:01
14752389,Marshall,Stockwell II攜帶式藍牙喇叭 公司貨(古銅黑),62折,7990,4999,55,2026-09-01 06:55:01
12271065,滿意寶寶,VIP限定-極上呵護輕巧褲M,62折,798,499,238,2026-09-01 06:55:01
14148720,Arowana 亞諾納,獨家限定★全新升級29吋小資森活箱｜上開＋對開兩用箱 大容量旅行箱,37折,4980,1877,443,2026-09-01 06:55:01
12787366,BRITA,5重龍濾水器組(共1機4芯),53折,9250,4980,55,2026-09-01 06:55:01
15119015,樂敦,V游離型葉黃素複方軟膠囊 120粒*2入,72折,3596,2599,121,2026-09-01 06:55:01
14512407,Discovery,減壓萬用機能後背包 (多款任選),25折,3880,999,269,2026-09-01 06:55:01
10523447,醫強,75%酒精液 6桶(4000ml/桶 防疫清潔),33折,4500,1499,262,2026-09-01 06:55:01
13803340,JOJOGO 揪揪購,買一送一 極薄自動輕羽傘,16折,2980,498,424,2026-09-01 06:55:01
12760307,日立,313L一級變頻冰箱,87折,26400,23100,30,2026-09-01 06:55:01
14480853,蘭城晶英酒店,2大3小精緻客房含早,53折,16949,8999,48,2026-09-01 06:55:01
8143213,LG,寵物版循環空氣清淨機一代-單層,48折,26800,12900,38,2026-09-01 06:55:01
10019468,朵舒,棉仔紙超厚柔150抽x84包,46折,1800,829,458,2026-09-01 06:55:01
9316878,京城之霜,60植萃全能乳任選4入,29折,10200,2990,83,2026-09-01 06:55:01
15208770,ASUS 華碩,32型 QD-OLED 4K 240Hz 電競螢幕,92折,19888,18388,20,2026-09-01 06:55:01
15616559,瑞康屋,雙耳淺燉鍋24cm,52折,3800,1999,33,2026-09-01 06:55:01
15591177,小米,紅米 Note 17 Pro Max(8G/512G),94折,16999,15999,26,2026-09-01 06:55:01
13750528,Olitalia 奧利塔,純橄欖油禮盒組6+1瓶,73折,3960,2928,105,2026-09-01 06:55:01
11999886,資生堂國際櫃,百優乳霜125送126ml★加贈200mo,42折,12448,5260,330,2026-09-01 06:55:01
15322357,TOWN’WEAR 棠葳,休閒素色口袋涼感長褲 三款任選 (女下身/女下著/素色/腰頭彈性/直筒褲/M-2L),58折,1000,580,69,2026-09-01 06:55:01
8043545,虎牌,買1送1超輕量彈蓋保溫杯500ml,84折,1188,999,277,2026-09-01 06:55:01
11112095,TRYALL,momo獨家獨規品 素食友好(台灣 Tryall) 分離大豆蛋白 1kg/袋*3(1kg/袋),7折,2700,1899,189,2026-09-01 06:55:01
15302917,HP 惠普,14吋 Ultra 5 322翻轉觸控,83折,49900,41900,15,2026-09-01 06:55:01
