icode,brand,name,discount,old_price,price,qty,scraped_at
13913204,飛利浦,14.2L抗敏清淨除濕機-DE5306,64折,13990,8999,20,2026-08-26 20:00:01
14107740,幫寶適,一級幫散熱拉拉褲/黏貼尿布5箱,76折,7145,5495,493,2026-08-26 20:00:01
15002108,輝葉,airWeGo全腿氣囊溫感按摩器,6折,22800,13900,67,2026-08-26 20:00:01
15517639,植村秀,無極限精華持久光粉餅,65折,2915,1918,94,2026-08-26 20:00:01
13702905,mo select,台灣製極厚316不鏽鋼調理鍋3鍋6件組,29折,3690,1099,86,2026-08-26 20:00:01
15577682,Samsung 三星,Galaxy Z Flip8 (12G/256),89折,38900,34900,29,2026-08-26 20:00:01
13875042,任天堂,Switch 2 主機,9折,15880,14380,0,2026-08-26 20:00:01
12211727,GUCCI,古馳經典LOGO織帶緹花斜背包/腰包(多款),81折,27109,21999,19,2026-08-26 20:00:01
14274026,hoi! 好好生活,日京山風任選3件超值組500ml,66折,1650,1099,265,2026-08-26 20:00:01
15311252,ELPHECO,感應垃圾桶A+B(任選兩款),45折,5980,2699,96,2026-08-26 20:00:01
13680178,LG,30L智慧微波爐(MS3032JAS),59折,4990,2990,90,2026-08-26 20:00:01
14142713,美心,維多利亞複合金可拆不沾3鍋5件組,39折,3280,1299,82,2026-08-26 20:00:01
15541965,OBgE,完美遮瑕氣墊粉餅15g,56折,1058,599,191,2026-08-26 20:00:01
14191512,Baicycle,U8 PRO電動折疊腳踏車,69折,22800,15888,17,2026-08-26 20:00:01
12909289,zZSLEEPER,忘憂枕 升級頂級萊賽爾枕套,43折,4880,2099,18,2026-08-26 20:00:01
14512618,藤澤,日本原裝杏仁小魚乾2袋(32入/袋),64折,1000,649,335,2026-08-26 20:00:01
13650923,夏普,2-4坪一級變頻冷暖空調,84折,19900,16900,13,2026-08-26 20:00:01
13120348,成長天地,100cm桌面 兒童書桌椅,56折,13800,7777,56,2026-08-26 20:00:01
15034472,ThinkPad,14吋U5 AI商用★效能續航兼具,86折,37990,32990,20,2026-08-26 20:00:01
15287028,NIKE,LEBRON WITNESS IX 實戰籃球鞋,53折,3200,1699,193,2026-08-26 20:00:01
8766071,甜露露,紐西蘭佳沛黃金奇異果30入,6折,1153,699,116,2026-08-26 20:00:01
12842795,亞培,安素原味 HMB升級配方 60入,82折,5140,4250,194,2026-08-26 20:00:01
12787366,BRITA,5重龍濾水器組(共1機4芯),53折,9250,4980,60,2026-08-26 20:00:01
14905196,Move Free 益節,UC-II+鈣關鍵口嚼錠4瓶,93折,3596,3360,81,2026-08-26 20:00:01
11359881,肌研,白潤高效美白淡斑精華 2入,6折,1098,669,442,2026-08-26 20:00:01
