icode,brand,name,discount,old_price,price,qty,scraped_at
12694615,伊萊克斯,5公升觸控式氣炸鍋(E6AF1-520K),28折,5990,1688,173,2026-09-25 23:55:01
13724524,ASUS 華碩,Dual GeForce RTX3060 V2-OC-12GB 顯卡,26折,49900,12990,28,2026-09-25 23:55:01
15030338,聲寶,5-7坪一級變頻冷暖空調,84折,28900,24490,6,2026-09-25 23:55:01
15014185,小米,43型QLED智慧TV,86折,8999,7799,12,2026-09-25 23:55:01
15302691,亞馬生醫,視界粒現5盒,47折,7900,3788,98,2026-09-25 23:55:01
14208908,Le Creuset,Gourmand 專業迷你鑄鐵鍋具3入組,32折,11880,3899,399,2026-09-25 23:55:01
15175989,營養師輕食,台灣01益生菌 5入組(一入30包),65折,10000,6595,98,2026-09-25 23:55:01
13094241,Herman Miller,Aeron2.0 全功能款人體工學椅 Size B 附頭枕 地板輪 平行輸入(Aeron 2.0 全功能),61折,39999,24599,2,2026-09-25 23:55:01
15422257,台灣G湯,黃金滋補雞湯6入,86折,1150,999,295,2026-09-25 23:55:01
13520684,Apple,Mac mini M4、16G/256G SSD、10核心CPU/10核心GPU,92折,26900,24880,14,2026-09-25 23:55:01
9872473,PONY EFFECT,水透光妝前防護乳50ml,5折,1900,950,305,2026-09-25 23:55:01
15585319,SHARP 夏普,25公變頻美學除濕機 DW-UX25HT-H/W,8折,25900,20900,30,2026-09-25 23:55:01
13032114,台中日光溫泉會館,2大1小一泊二食,44折,11000,4899,105,2026-09-25 23:55:01
14955326,(行闊國際) |加拿大楓葉銀幣 -澳洲袋鼠銀幣| 二選一 1盎司 31.1g 999白銀 銀幣,(行闊國際) |加拿大楓葉銀幣 -澳洲袋鼠銀幣| 二選一 1盎司 31.1g 999白銀 銀幣,87折,3288,2888,98,2026-09-25 23:55:01
14889547,HEADS UP,EDENVALE 買1送1★無酒精紅酒/白酒750mlx2瓶(任選),5折,1598,799,252,2026-09-25 23:55:01
15027895,24HRS,4件組★包覆款無感軟鋼圈內衣,55折,2720,1520,489,2026-09-25 23:55:01
10201473,eminent 萬國通路,官方旗艦館-28吋 飛機輪時尚PC拉鍊行李箱 KJ42(多色任選),4折,7980,3212,194,2026-09-25 23:55:01
15467610,Dr.Reju-All,高效修護霜,54折,2598,1411,203,2026-09-25 23:55:01
13188467,白蘭,動力配方洗碗精4入組,69折,780,539,375,2026-09-25 23:55:01
13242701,曼秀雷敦,AD舒敏沐浴x3入,69折,1797,1249,221,2026-09-25 23:55:01
