icode,brand,name,discount,old_price,price,qty,scraped_at
13873753,iRobot,405自清潔全能掃拖機,34折,34880,11999,19,2026-08-28 20:00:01
8133411,大研生醫,德國頂級魚油3入組(60粒/入),37折,6750,2499,135,2026-08-28 20:00:01
15242118,莫凡彼,雙人平日經典義式套餐,4折,1463,599,482,2026-08-28 20:00:01
8054614,LG,PuriCare 360°寵物清淨機二代-單層,65折,25800,16900,48,2026-08-28 20:00:01
8812188,國際牌,650公升新一級變頻冰箱,8折,33500,26888,44,2026-08-28 20:00:01
8203771,優寶滴,高濃縮天然維生素D3,65折,2980,1944,45,2026-08-28 20:00:01
14947437,mo select,究好加大型雙層連續抽取式花紋衛生紙(150抽x84包/箱),44折,1800,799,487,2026-08-28 20:00:01
10958352,好奇,小森林尿布 (好眠褲/好動褲/黏貼型),84折,1699,1435,1,2026-08-28 20:00:01
15204600,LG,75型 4K智慧聯網TV,51折,72900,37900,31,2026-08-28 20:00:01
14464215,Apple,Apple Watch S11 GPS 46mm,93折,14290,13388,5,2026-08-28 20:00:01
15404312,獅王,濃縮抗菌洗衣精補充6入,44折,3150,1399,69,2026-08-28 20:00:01
14169450,華碩,16吋i5HX版滿血RTX5060,92折,51999,47999,44,2026-08-28 20:00:01
15034893,Whirlpool 惠而浦,12公升極薄清淨除濕機 WDEE1200TW,73折,10490,7690,33,2026-08-28 20:00:01
13602939,BAUERFEIND,德國保爾範專業護膝-第八代新膝寧,85折,4200,3570,41,2026-08-28 20:00:01
15077141,巧之味,人氣排隊水餃4包,83折,1190,999,284,2026-08-28 20:00:01
13905679,鈦安,萬用鈦砧板(大+中),72折,4100,2980,95,2026-08-28 20:00:01
14902093,CyberCycle,蜻蜓迷你折疊電輔車,5折,19800,9988,19,2026-08-28 20:00:01
10216476,發現茶,兒茶素綠茶5盒/玄米兒茶素綠茶3盒(任選),53折,2900,1549,197,2026-08-28 20:00:01
14079547,IDEA,三段式摺疊布沙發,4折,15688,6299,55,2026-08-28 20:00:01
11254687,台灣三洋,2-4坪一級變頻冷暖空調,7折,21090,14900,9,2026-08-28 20:00:01
14560744,Dior 迪奧,癮誘粉漾潤唇膏3.2g(多色任選),68折,1450,999,208,2026-08-28 20:00:01
15188538,MEYER 美亞,全黑陽極陶瓷平底鍋28cm,63折,2190,1390,14,2026-08-28 20:00:01
15545510,美蒂菲,面膜100入任選3款,26折,3198,849,289,2026-08-28 20:00:01
12982769,亞培,葡勝納菁選糖尿病營養品-原味+纖維/香草口味48入,81折,5290,4320,199,2026-08-28 20:00:01
10950080,台酒生技,黑酵母酒粕青春露5入,28折,4500,1288,220,2026-08-28 20:00:01
